Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
20.25,0,4,218.3482,2009.0,1,2,2,2409.5302
18.0,0,13,145.1418,2007.0,2,1,1,2648.5524
16.35,0,11,106.028,2002.0,2,1,1,1065.28
14.0,1,3,53.764,2007.0,2,1,1,798.96
5.78,0,14,145.2102,1997.0,2,0,1,3062.0142
21.0,0,13,191.8478,1998.0,2,2,0,774.9912
13.65,1,5,262.8936,1999.0,1,0,1,4958.8784
12.3,1,6,173.1396,1998.0,2,2,0,697.7584
12.35,1,10,196.9426,2002.0,2,1,1,2768.3964
11.8,0,14,185.1924,2007.0,2,1,1,2591.2936
19.7,0,7,127.3362,2004.0,2,1,1,755.0172
10.1,0,3,50.9008,1987.0,0,2,1,354.2056
12.340829621380845,0,3,120.544,1985.0,2,0,0,479.376
17.85,0,1,94.1436,1987.0,0,2,1,1607.2412
20.7,0,9,74.6354,1987.0,0,2,1,1053.2956
8.89,0,5,99.7016,1997.0,2,0,1,1922.8304
14.5,0,3,153.4682,2004.0,2,1,1,1677.1502
9.0,0,9,100.8016,2007.0,2,1,1,1113.2176
13.35,0,4,77.5012,2009.0,1,2,2,1518.024
6.675,0,13,92.3462,1997.0,2,0,1,2406.2012
10.3,1,0,173.0422,1987.0,0,2,1,2069.3064
12.340829621380845,1,3,173.7422,1985.0,1,2,3,3621.2862
17.1,1,6,207.0638,1987.0,0,2,1,4969.5312
14.15,0,6,123.6046,2009.0,1,2,2,1245.046
10.8,0,14,236.5564,2007.0,2,1,1,5243.8408
8.5,0,3,51.3324,2009.0,1,2,2,934.7832
6.215,0,6,39.2848,1987.0,0,2,1,521.9872
17.5,0,13,253.0356,2004.0,2,1,1,4578.0408
20.7,0,4,178.3028,2002.0,2,1,1,1062.6168
8.975,1,3,103.399,1997.0,2,0,1,2579.975
20.5,1,5,83.9592,1998.0,2,2,0,165.1184
13.65,0,5,46.1402,2009.0,1,2,2,459.402
13.1,0,4,167.5158,2002.0,2,1,1,1504.0422
4.615,1,3,232.23,2004.0,2,1,1,5126.66
12.3,1,6,172.8396,1997.0,2,0,1,2616.594
13.915723684210526,0,11,37.519,1985.0,1,2,3,842.237
19.2,0,5,112.4886,2004.0,2,1,1,1223.0746
20.1,1,5,152.1366,1999.0,1,0,1,755.683
11.5,1,13,109.5254,2009.0,1,2,2,1953.4572
9.3,0,3,143.0786,1998.0,2,2,0,288.9572
15.2,1,6,176.5054,2009.0,1,2,2,2976.7918
12.65,1,5,191.3846,2002.0,2,1,1,2675.1844
11.1,0,3,84.1908,2004.0,2,1,1,755.0172
13.3379766536965,0,9,102.7332,1985.0,2,0,0,410.1328
12.865732002419843,0,13,192.6478,1985.0,2,0,0,387.4956
19.2,0,9,131.231,2004.0,2,1,1,3635.268
19.75,0,6,187.5872,2002.0,2,1,1,1323.6104
6.135,0,14,112.686,2002.0,2,1,1,2942.836
12.5,0,1,199.1742,2004.0,2,1,1,4379.6324
7.235,0,13,193.9452,2002.0,2,1,1,2936.178
15.85,0,13,53.3956,2004.0,2,1,1,600.5516
9.895,1,5,260.5278,2002.0,2,1,1,8851.1452
20.75,0,14,153.0024,2004.0,2,1,1,2428.8384
10.8,0,14,239.9564,1999.0,1,0,1,3813.7024
8.76,0,8,128.3336,1999.0,1,0,1,2556.672
16.1,1,6,97.341,1999.0,1,0,1,1255.033
7.1,0,6,172.908,2004.0,2,1,1,2769.728
19.35,1,6,76.8644,2002.0,2,1,1,1571.288
16.7,1,0,189.2214,1998.0,2,2,0,188.4214
9.5,1,6,168.6448,1987.0,0,2,1,1022.6688
8.43,0,14,197.8768,1987.0,0,2,1,3744.4592
14.15,0,9,196.511,2002.0,2,1,1,2749.754
5.44,0,4,239.1538,2009.0,1,2,2,480.7076
7.35,1,6,242.6512,1987.0,0,2,1,969.4048
11.152361516034986,1,1,129.131,1985.0,1,2,3,4933.578
20.1,1,5,151.3366,1987.0,0,2,1,2720.4588
12.0,0,3,181.8976,1997.0,2,0,1,4527.44
21.25,0,10,185.5608,2004.0,2,1,1,3123.9336
8.3,1,0,98.0384,2002.0,2,1,1,2857.6136
10.1,0,10,76.067,2007.0,2,1,1,1454.773
14.15,0,15,123.5046,2007.0,2,1,1,1992.0736
9.0,0,3,78.3644,2002.0,2,1,1,1728.4168
12.15,0,1,163.6184,2009.0,1,2,2,2311.6576
13.23835812964931,0,4,192.9504,1985.0,1,2,3,7478.2656
12.865732002419843,0,13,148.0734,1985.0,2,0,0,593.8936
20.0,1,6,45.5744,1999.0,1,0,1,452.744
6.71,1,0,65.8142,1997.0,2,0,1,856.8846
12.56932340425532,0,5,31.9558,1985.0,1,2,3,984.7182
7.365,0,6,228.372,2007.0,2,1,1,2037.348
7.935,0,4,50.035,1987.0,0,2,1,149.805
12.6,0,12,51.3982,2007.0,2,1,1,473.3838
17.6,0,5,42.7454,1999.0,1,0,1,293.6178
19.0,0,9,190.1872,1999.0,1,0,1,5105.3544
7.5,0,8,175.3028,2007.0,2,1,1,3010.7476
13.35,0,4,77.6012,1997.0,2,0,1,986.7156
8.6,0,9,112.9176,1997.0,2,0,1,458.0704
12.865732002419843,0,13,196.011,1985.0,2,0,0,589.233
10.5,1,13,140.6154,1998.0,2,2,0,283.6308
9.0,0,5,213.3534,1997.0,2,0,1,1935.4806
4.61,0,7,172.4396,1999.0,1,0,1,1569.9564
10.895,1,5,146.2102,1998.0,2,2,0,437.4306
17.6,0,13,112.7176,1999.0,1,0,1,1717.764
11.65,0,6,188.224,1999.0,1,0,1,1304.968
19.1,0,9,41.9796,1999.0,1,0,1,784.3124
17.2,1,3,165.7184,2002.0,2,1,1,1816.3024
16.5,0,3,206.8638,2002.0,2,1,1,2070.638
15.6,0,2,128.0994,2002.0,2,1,1,2184.4898
9.0,0,9,99.6016,2004.0,2,1,1,1922.8304
15.0,0,13,44.0744,1987.0,0,2,1,633.8416
11.152361516034986,0,1,94.3436,1985.0,1,2,3,2269.0464
12.760273972602738,0,12,52.4982,1985.0,1,2,3,1209.7586
6.195,0,13,119.3098,1999.0,1,0,1,1205.098
20.2,1,0,197.311,1999.0,1,0,1,3338.987
20.7,0,6,38.7506,1987.0,0,2,1,227.7036
20.25,0,9,245.046,2009.0,1,2,2,4680.574
7.655,0,3,117.7492,1987.0,0,2,1,695.0952
13.194406118776243,1,6,193.982,1985.0,2,0,0,579.246
5.92,1,14,49.0692,2007.0,2,1,1,1478.076
18.75,0,4,99.0042,2007.0,2,1,1,694.4294
9.395,1,0,88.3856,2002.0,2,1,1,703.0848
13.35,0,13,149.3708,2004.0,2,1,1,4514.124
12.766103789126852,1,10,101.399,1985.0,2,0,0,206.398
19.2,0,9,196.211,1998.0,2,2,0,589.233
19.0,1,6,226.172,1987.0,0,2,1,3169.208
14.15,0,6,124.2046,1997.0,2,0,1,2490.092
20.85,1,0,88.1514,2004.0,2,1,1,1151.1682
8.63,0,13,186.0582,2007.0,2,1,1,3900.9222
16.7,0,9,248.4776,2009.0,1,2,2,6439.6176
7.895,1,2,104.5332,1997.0,2,0,1,1845.5976
7.72,0,6,77.9986,1987.0,0,2,1,934.7832
5.615,0,8,121.573,2007.0,2,1,1,3202.498
7.05,1,1,224.9088,1999.0,1,0,1,2684.5056
14.35,0,8,109.2228,1998.0,2,2,0,221.0456
8.52,0,14,151.7682,1999.0,1,0,1,2439.4912
7.645,1,13,44.0112,2007.0,2,1,1,596.5568
12.1,0,13,149.5734,2009.0,1,2,2,2227.101
14.8,0,10,192.4846,1997.0,2,0,1,5159.2842
20.75,0,14,153.6024,2009.0,1,2,2,1366.2216
10.8,0,13,238.6222,2002.0,2,1,1,8604.7992
18.35,0,7,190.2872,1998.0,2,2,0,378.1744
13.5,1,4,58.6562,2009.0,1,2,2,711.0744
20.5,0,9,34.819,2007.0,2,1,1,1061.951
12.35,1,0,78.6328,2009.0,1,2,2,1004.0264
8.895,0,4,39.1138,2002.0,2,1,1,609.207
16.7,0,4,110.8886,2002.0,2,1,1,3558.0352
16.2,0,14,155.8972,2004.0,2,1,1,2025.3636
7.26,0,10,118.115,2009.0,1,2,2,1864.24
6.65,0,6,126.7678,1999.0,1,0,1,1907.517
13.35,0,1,218.9166,1997.0,2,0,1,5660.6316
17.35,0,0,99.8016,2004.0,2,1,1,607.2096
13.194406118776243,0,6,39.6506,1985.0,1,2,3,1024.6662
5.46,1,3,187.424,2007.0,2,1,1,3169.208
18.25,0,5,197.3452,2004.0,2,1,1,2740.4328
8.185,0,6,47.7692,1999.0,1,0,1,640.4996
7.5,0,3,122.2072,1997.0,2,0,1,1960.1152
12.65,0,0,230.601,2004.0,2,1,1,2067.309
14.3,0,0,77.2328,2004.0,2,1,1,231.6984
17.85,0,13,128.002,1998.0,2,2,0,253.004
6.425,0,2,130.5626,1998.0,2,2,0,131.1626
6.825,1,3,153.4998,2002.0,2,1,1,2153.1972
12.340829621380845,0,3,205.3638,1985.0,1,2,3,5383.6588
20.25,0,9,245.546,1987.0,0,2,1,1724.422
19.2,0,11,243.0196,1999.0,1,0,1,3615.294
17.7,0,9,166.8474,1998.0,2,2,0,168.4474
9.695,1,3,175.437,2002.0,2,1,1,2999.429
12.340829621380845,0,3,259.3278,1985.0,1,2,3,4165.2448
7.75,0,0,95.6436,2002.0,2,1,1,1134.5232
11.576204620462047,0,7,159.6578,1985.0,1,2,3,2888.2404
19.75,1,5,179.866,1999.0,1,0,1,2696.49
5.325,1,4,55.5298,1998.0,2,2,0,53.9298
12.865732002419843,1,13,115.4518,1985.0,2,0,0,113.8518
13.17173943661972,0,8,152.3682,1985.0,1,2,3,2287.023
12.340829621380845,1,3,185.1924,1985.0,2,0,0,555.2772
6.71,1,0,66.6142,2007.0,2,1,1,1120.5414
14.35,0,0,79.296,1987.0,0,2,1,719.064
15.2,0,8,47.8034,1999.0,1,0,1,437.4306
5.82,1,6,256.633,1999.0,1,0,1,2050.664
5.59,1,13,61.9168,2009.0,1,2,2,1214.4192
18.5,1,5,148.0418,1997.0,2,0,1,2059.9852
12.865732002419843,1,13,133.1626,1985.0,1,2,3,3672.5528
14.0,1,5,153.5656,1997.0,2,0,1,3089.312
7.605,0,6,165.021,1998.0,2,2,0,815.605
13.17173943661972,0,8,61.1536,1985.0,2,0,0,61.2536
9.6,0,0,107.128,2002.0,2,1,1,1278.336
17.7,1,10,103.8674,2007.0,2,1,1,1528.011
15.7,0,7,43.377,1998.0,2,2,0,129.831
13.65,0,8,55.093,2007.0,2,1,1,1301.639
14.6,1,6,110.1254,2007.0,2,1,1,1844.9318
15.6,0,13,220.1798,2007.0,2,1,1,5068.7354
20.25,0,4,217.5482,1987.0,0,2,1,1095.241
8.02,0,13,151.9998,1998.0,2,2,0,307.5996
18.35,0,6,93.8462,1987.0,0,2,1,1295.6468
16.6,0,3,118.8124,1997.0,2,0,1,2607.2728
10.0,1,5,228.6668,2004.0,2,1,1,3455.502
16.1,1,4,179.4318,1999.0,1,0,1,2345.6134
13.0,1,3,196.2426,1998.0,2,2,0,197.7426
16.1,1,5,126.5362,2007.0,2,1,1,1761.7068
19.0,0,5,105.5622,1999.0,1,0,1,1905.5196
17.6,0,13,163.5552,2004.0,2,1,1,3086.6488
6.32,0,10,39.1822,2007.0,2,1,1,1060.6194
9.3,1,10,153.1314,2004.0,2,1,1,4653.942
11.1,1,5,175.0712,2007.0,2,1,1,3339.6528
11.576204620462047,0,7,151.2682,1985.0,1,2,3,2439.4912
6.15,0,0,99.4384,1987.0,0,2,1,1379.5376
20.85,0,15,223.9746,1997.0,2,0,1,897.4984
17.1,1,3,141.4838,1997.0,2,0,1,1404.838
13.15,1,13,86.3856,2009.0,1,2,2,615.1992
16.5,1,0,95.7068,2004.0,2,1,1,1069.2748
11.65,0,6,185.924,2007.0,2,1,1,4101.328
13.15,0,6,160.292,1999.0,1,0,1,4793.76
19.35,1,13,113.9518,1999.0,1,0,1,1138.518
19.35,1,6,122.2098,2002.0,2,1,1,2771.7254
16.5,1,6,101.4332,1987.0,0,2,1,1948.1308
21.35,0,3,258.5278,2004.0,2,1,1,5206.556
16.0,1,6,57.5246,2004.0,2,1,1,173.7738
20.5,0,9,34.919,1987.0,0,2,1,73.238
19.75,1,5,180.466,1987.0,0,2,1,3415.554
17.6,0,9,179.1976,2007.0,2,1,1,3803.0496
4.615,1,3,234.33,2007.0,2,1,1,3961.51
5.88,0,7,154.1998,2009.0,1,2,2,1384.1982
11.8,1,13,126.0704,1999.0,1,0,1,1251.704
17.35,0,0,101.9016,1987.0,0,2,1,1821.6288
12.35,1,10,196.9426,1997.0,2,0,1,5141.3076
13.194406118776243,0,6,111.0228,1985.0,1,2,3,3205.1612
9.0,0,5,214.1534,2002.0,2,1,1,1720.4272
6.235,0,9,263.291,1999.0,1,0,1,3418.883
9.6,0,13,244.817,2004.0,2,1,1,4374.306
16.75,0,13,156.163,2007.0,2,1,1,782.315
17.1,1,3,141.3838,1999.0,1,0,1,1685.8056
6.825,1,3,154.5998,1998.0,2,2,0,153.7998
6.78,1,0,92.212,2007.0,2,1,1,4101.328
16.0,1,0,181.9634,2009.0,1,2,2,3453.5046
15.0,0,15,105.9938,2004.0,2,1,1,1179.1318
7.39,0,9,251.3066,2009.0,1,2,2,1004.0264
17.6,0,5,42.5454,1997.0,2,0,1,419.454
12.65,1,6,239.6538,1997.0,2,0,1,3845.6608
17.85,0,13,127.102,1997.0,2,0,1,2024.032
11.15,1,4,150.4708,1987.0,0,2,1,1956.1204
15.7,0,7,42.877,2004.0,2,1,1,1168.479
14.65,0,11,56.4614,1998.0,2,2,0,55.2614
13.23835812964931,0,4,55.0956,1985.0,1,2,3,2020.0372
18.25,0,6,160.4894,2002.0,2,1,1,3073.9986
20.7,1,0,98.7042,2007.0,2,1,1,1884.8798
15.85,0,13,53.3956,1997.0,2,0,1,1364.89
6.575,1,1,145.7444,1999.0,1,0,1,3193.1768
17.75,0,11,177.866,2002.0,2,1,1,2336.958
11.788407960199004,0,14,185.2924,1985.0,2,0,0,370.1848
13.23835812964931,1,4,143.5786,1985.0,1,2,3,3756.4436
12.865732002419843,0,13,44.9428,1985.0,2,0,0,175.7712
16.7,1,6,181.2976,2007.0,2,1,1,3078.6592
10.85,0,9,115.1808,1997.0,2,0,1,2109.2544
10.0,0,13,113.7544,1999.0,1,0,1,3243.7776
13.65,1,10,37.9532,1998.0,2,2,0,71.9064
19.0,1,5,46.8718,1998.0,2,2,0,189.0872
9.6,1,1,102.499,2007.0,2,1,1,2579.975
12.0,0,0,124.1388,2007.0,2,1,1,1486.0656
5.925,1,4,43.8086,2004.0,2,1,1,312.2602
13.0,0,9,254.5014,2004.0,2,1,1,4845.0266
8.18,1,5,58.5588,2007.0,2,1,1,171.7764
12.8,0,6,96.541,2002.0,2,1,1,1834.279
19.2,0,3,89.7488,2002.0,2,1,1,2082.6224
14.5,1,13,159.4262,1997.0,2,0,1,2705.1454
5.19,0,5,196.811,2007.0,2,1,1,3731.809
13.3,1,6,61.0536,1987.0,0,2,1,1592.5936
19.6,0,9,88.8514,1987.0,0,2,1,2125.2336
17.75,0,4,248.275,2004.0,2,1,1,998.7
12.35,0,13,119.1124,1999.0,1,0,1,3673.8844
14.35,0,8,109.8228,1987.0,0,2,1,2099.9332
6.365,0,5,63.2536,2002.0,2,1,1,1225.072
11.788407960199004,0,14,143.9102,1985.0,1,2,3,3062.0142
12.340829621380845,1,3,184.7924,1985.0,1,2,3,4442.2176
14.75,0,8,238.6906,1987.0,0,2,1,4278.4308
12.15,0,5,211.9928,1999.0,1,0,1,631.1784
6.59,0,9,121.5098,1987.0,0,2,1,602.549
12.6,1,4,255.6356,1997.0,2,0,1,2797.6916
13.194406118776243,0,6,149.8734,1985.0,2,0,0,445.4202
13.915723684210526,0,11,83.9908,1985.0,1,2,3,2348.9424
11.152361516034986,1,1,47.7402,1985.0,1,2,3,1975.4286
12.56932340425532,1,5,59.2588,1985.0,1,2,3,1374.2112
7.325,0,6,92.7146,1987.0,0,2,1,2006.7212
11.152361516034986,0,1,175.837,1985.0,2,0,0,352.874
15.1,1,5,130.531,1999.0,1,0,1,908.817
12.275211111111112,1,0,164.121,1985.0,1,2,3,6035.477
8.51,1,13,172.9422,1987.0,0,2,1,1379.5376
13.194406118776243,0,6,170.2106,1985.0,2,0,0,171.1106
20.35,1,4,257.2672,2007.0,2,1,1,2045.3376
17.85,0,8,96.9094,2009.0,1,2,2,1332.9316
18.25,0,13,258.4962,2009.0,1,2,2,2848.9582
17.6,0,8,160.492,1987.0,0,2,1,1278.336
10.895,0,5,106.428,1997.0,2,0,1,1491.392
11.85,0,4,99.6726,1998.0,2,2,0,195.7452
13.3379766536965,0,9,35.919,1985.0,1,2,3,585.904
14.1,0,6,88.6198,2009.0,1,2,2,1133.8574
15.15,1,13,131.7284,2004.0,2,1,1,1186.4556
17.25,0,4,91.612,1998.0,2,2,0,93.212
17.6,0,8,237.059,2009.0,1,2,2,2836.308
14.6,0,9,179.6976,1997.0,2,0,1,3621.952
10.1,0,10,76.467,2004.0,2,1,1,1761.041
10.5,0,5,119.2098,2004.0,2,1,1,1325.6078
12.6,0,9,186.9556,2004.0,2,1,1,3942.8676
18.7,0,8,153.6682,1997.0,2,0,1,3506.7686
5.985,0,5,127.1678,2009.0,1,2,2,3560.6984
12.1,0,0,221.4114,1997.0,2,0,1,5099.3622
13.0,1,3,196.0426,1999.0,1,0,1,2570.6538
19.2,1,6,181.695,2002.0,2,1,1,2563.33
5.78,0,14,146.3102,2002.0,2,1,1,2187.153
7.17,1,6,130.9968,2004.0,2,1,1,2348.9424
20.85,1,0,88.1514,1997.0,2,0,1,1682.4766
18.75,0,9,215.7218,1999.0,1,0,1,4274.436
7.5,0,3,123.4072,1987.0,0,2,1,3185.1872
10.395,1,10,230.5352,2002.0,2,1,1,4580.704
12.8,1,10,223.5404,1997.0,2,0,1,1800.3232
11.65,1,0,170.4422,1987.0,0,2,1,517.3266
20.2,0,13,258.0646,2007.0,2,1,1,5668.6212
11.35,1,13,103.0016,2004.0,2,1,1,2125.2336
8.71,1,3,186.5924,1998.0,2,2,0,555.2772
8.31,1,13,177.3028,2002.0,2,1,1,1948.1308
19.0,1,6,188.8214,1998.0,2,2,0,188.4214
7.5,0,3,121.7072,2002.0,2,1,1,367.5216
6.525,0,9,84.6882,1997.0,2,0,1,601.2174
12.56932340425532,0,5,122.0098,1985.0,2,0,0,361.5294
13.3379766536965,0,9,77.0354,1985.0,1,2,3,2332.2974
6.985,1,10,182.8608,1999.0,1,0,1,4042.7376
11.3,0,9,192.2478,2002.0,2,1,1,1356.2346
6.115,1,14,189.053,1998.0,2,2,0,948.765
9.5,1,10,194.2452,1998.0,2,2,0,782.9808
15.7,0,3,134.2942,2002.0,2,1,1,1192.4478
16.0,0,4,143.2154,1997.0,2,0,1,1701.7848
13.1,1,5,198.7768,2009.0,1,2,2,3153.2288
11.576204620462047,0,7,39.0164,1985.0,1,2,3,1042.6428
16.85,0,13,90.6488,2007.0,2,1,1,633.8416
11.788407960199004,0,14,107.628,1985.0,2,0,0,213.056
14.85,1,13,157.563,1998.0,2,2,0,312.926
18.2,0,6,197.211,2002.0,2,1,1,3142.576
11.0,0,10,119.1756,1999.0,1,0,1,1696.4584
21.1,1,6,64.9168,2007.0,2,1,1,639.168
15.2,0,9,110.7912,1998.0,2,2,0,109.1912
11.576204620462047,0,7,37.7506,1985.0,1,2,3,796.9626
9.06,0,11,213.256,1999.0,1,0,1,4687.232
11.5,0,6,191.253,1987.0,0,2,1,3036.048
11.15,0,11,66.8142,2004.0,2,1,1,2372.9112
13.5,1,4,57.2562,2002.0,2,1,1,770.3306
15.1,1,6,221.8456,1997.0,2,0,1,663.1368
8.3,1,0,98.2384,1999.0,1,0,1,2167.8448
14.15,1,6,196.411,1999.0,1,0,1,2749.754
13.3379766536965,0,9,107.3912,1985.0,1,2,3,3057.3536
8.365,1,6,190.1188,1997.0,2,0,1,1904.188
11.85,1,0,53.0666,1999.0,1,0,1,512.666
19.6,0,8,42.277,2004.0,2,1,1,605.878
19.0,1,6,189.6214,1999.0,1,0,1,2826.321
18.25,0,13,212.9218,1999.0,1,0,1,3846.9924
19.85,1,13,63.5194,1999.0,1,0,1,557.2746
12.85,0,15,251.704,2002.0,2,1,1,3542.056
12.56932340425532,0,5,106.7622,1985.0,1,2,3,2964.1416
19.6,0,13,163.7526,2009.0,1,2,2,2960.1468
15.7,1,6,60.5536,2007.0,2,1,1,490.0288
13.3,0,5,151.3708,1997.0,2,0,1,3611.2992
10.395,0,13,59.022,2009.0,1,2,2,1378.206
10.5,1,13,143.7154,2004.0,2,1,1,3119.9388
19.35,0,13,224.8088,1997.0,2,0,1,2013.3792
14.1,0,13,198.9084,1987.0,0,2,1,4761.8016
8.6,1,3,188.753,1997.0,2,0,1,7590.12
17.1,0,9,166.4842,2002.0,2,1,1,1326.2736
12.865732002419843,1,13,32.8558,1985.0,1,2,3,713.0718
20.5,0,9,38.9822,1999.0,1,0,1,982.055
15.1,1,10,134.4942,1999.0,1,0,1,2119.9072
6.69,1,10,176.937,2007.0,2,1,1,4234.488
11.788407960199004,0,14,121.044,1985.0,1,2,3,2396.88
7.905,0,13,250.7408,1987.0,0,2,1,5757.8384
18.0,0,5,118.5124,1997.0,2,0,1,1303.6364
7.84,1,3,50.835,2007.0,2,1,1,599.22
15.15,1,5,144.676,2007.0,2,1,1,3954.852
15.2,1,6,175.8054,1998.0,2,2,0,1050.6324
19.85,0,12,197.2768,1997.0,2,0,1,6503.5344
12.275211111111112,0,0,231.601,1985.0,1,2,3,5972.226
7.325,0,6,91.3146,1997.0,2,0,1,1641.8628
5.88,0,9,148.4392,2002.0,2,1,1,2087.9488
10.695,1,2,174.7712,2004.0,2,1,1,3339.6528
11.788407960199004,0,14,106.0938,1985.0,1,2,3,2787.0388
20.25,0,9,179.5976,1997.0,2,0,1,2535.3664
8.05,1,6,257.0646,2007.0,2,1,1,8760.5964
11.65,0,12,112.186,2004.0,2,1,1,1018.674
19.35,0,13,222.6088,2002.0,2,1,1,1789.6704
7.235,0,13,115.8834,2004.0,2,1,1,1382.2008
12.15,0,5,209.9928,2004.0,2,1,1,5259.82
8.615,0,6,94.1436,1987.0,0,2,1,1512.6976
6.765,1,5,105.0306,1997.0,2,0,1,2090.612
10.3,1,13,87.254,1997.0,2,0,1,1211.756
13.15,1,13,89.4856,2007.0,2,1,1,1230.3984
8.84,1,5,109.5228,2004.0,2,1,1,1657.842
8.26,1,14,122.573,2002.0,2,1,1,739.038
20.1,0,4,108.9228,2009.0,1,2,2,1105.228
9.695,0,6,185.1898,2004.0,2,1,1,2619.2572
18.85,0,9,194.6136,1997.0,2,0,1,2721.7904
18.25,0,13,140.9154,1999.0,1,0,1,6381.693
12.766103789126852,1,10,44.4744,1985.0,1,2,3,769.6648
5.32,0,8,101.7674,1987.0,0,2,1,1120.5414
8.115,1,3,157.3972,2004.0,2,1,1,1869.5664
15.1,0,9,139.8496,1997.0,2,0,1,1411.496
8.42,0,9,215.9192,2007.0,2,1,1,1941.4728
9.0,0,5,216.2534,2004.0,2,1,1,4301.068
8.18,1,5,57.3588,2009.0,1,2,2,343.5528
12.340829621380845,0,3,191.4188,1985.0,1,2,3,3998.7948
15.35,0,5,36.719,2002.0,2,1,1,585.904
20.6,1,13,177.0344,1987.0,0,2,1,535.3032
9.3,0,7,124.4388,1987.0,0,2,1,1609.9044
19.6,0,8,42.877,1999.0,1,0,1,649.155
11.3,0,0,247.8118,2004.0,2,1,1,2223.1062
12.865732002419843,0,13,124.8704,1985.0,1,2,3,2127.8968
15.3,1,3,215.5218,2004.0,2,1,1,4060.7142
8.235,0,8,184.495,2007.0,2,1,1,3844.995
15.2,0,13,228.5352,1997.0,2,0,1,1832.2816
13.194406118776243,0,6,110.9912,1985.0,1,2,3,1310.2944
9.0,0,14,37.019,2002.0,2,1,1,659.142
9.0,1,3,150.9024,2002.0,2,1,1,4402.2696
15.35,1,6,190.8504,2004.0,2,1,1,3643.2576
12.865732002419843,1,13,35.0558,1985.0,2,0,0,33.9558
20.1,1,6,193.382,2004.0,2,1,1,4247.804
10.3,1,13,87.854,1998.0,2,2,0,259.662
12.35,0,13,118.7124,2004.0,2,1,1,2607.2728
8.88,0,7,152.5682,2002.0,2,1,1,1372.2138
15.85,0,1,176.437,1998.0,2,2,0,529.311
14.1,0,3,140.1496,2009.0,1,2,2,846.8976
20.25,0,9,148.6418,2002.0,2,1,1,2648.5524
16.5,0,8,93.612,1999.0,1,0,1,1584.604
13.6,1,6,156.7946,1997.0,2,0,1,3629.2758
11.788407960199004,1,14,42.9112,1985.0,1,2,3,809.6128
20.35,0,13,119.5466,1998.0,2,2,0,117.8466
7.275,0,13,145.076,2004.0,2,1,1,1611.236
19.7,0,5,109.2912,2004.0,2,1,1,2402.2064
12.56932340425532,0,5,109.1886,1985.0,1,2,3,4225.1668
12.56932340425532,0,5,47.106,1985.0,2,0,0,139.818
14.15,0,9,196.811,2009.0,1,2,2,4517.453
19.0,0,13,130.8626,2009.0,1,2,2,1573.9512
12.275211111111112,0,0,234.5616,1985.0,1,2,3,6796.4864
20.5,0,9,37.119,2009.0,1,2,2,842.237
6.96,0,14,89.9146,1997.0,2,0,1,1277.0044
15.35,0,5,62.5168,2009.0,1,2,2,447.4176
17.1,0,9,114.586,2002.0,2,1,1,1584.604
10.195,1,5,142.2838,2002.0,2,1,1,1685.8056
12.340829621380845,0,3,82.9908,1985.0,2,0,0,503.3448
5.78,0,1,162.8552,1999.0,1,0,1,3574.0144
6.385,0,7,108.2596,2002.0,2,1,1,1186.4556
12.275211111111112,0,0,184.9924,1985.0,1,2,3,3146.5708
9.3,0,4,248.5092,2004.0,2,1,1,6474.2392
13.65,1,4,188.024,1998.0,2,2,0,745.696
9.195,0,5,59.0246,2004.0,2,1,1,1853.5872
9.17,0,0,141.747,1999.0,1,0,1,3006.087
12.6,0,12,53.2982,2002.0,2,1,1,736.3748
14.85,0,3,188.7214,2007.0,2,1,1,3956.8494
19.35,1,6,120.5098,2007.0,2,1,1,1807.647
18.7,0,14,52.2324,2004.0,2,1,1,467.3916
5.46,1,3,187.624,2002.0,2,1,1,3542.056
8.785,0,6,120.9414,2004.0,2,1,1,1949.4624
12.6,0,13,210.8612,2002.0,2,1,1,3344.9792
8.76,0,8,127.3336,2009.0,1,2,2,2684.5056
12.3,1,13,58.7562,2002.0,2,1,1,592.562
19.6,0,9,103.1964,1987.0,0,2,1,736.3748
12.865732002419843,0,13,105.5622,1985.0,2,0,0,211.7244
8.155,1,5,76.2354,2009.0,1,2,2,1279.0018
12.766103789126852,1,10,223.8404,1985.0,1,2,3,7201.2928
7.97,0,14,171.2422,2007.0,2,1,1,3103.9596
18.85,0,3,167.6132,2009.0,1,2,2,1522.0188
11.1,0,6,191.5846,2002.0,2,1,1,2101.9306
9.6,0,9,164.6184,1999.0,1,0,1,2972.1312
9.27,0,4,148.105,1998.0,2,2,0,149.805
13.35,0,10,61.2194,1997.0,2,0,1,433.4358
11.3,1,5,260.8962,2004.0,2,1,1,4920.9278
19.0,0,13,107.6622,2007.0,2,1,1,1164.4842
12.3,0,0,35.6874,2002.0,2,1,1,846.8976
6.425,0,3,118.3808,2007.0,2,1,1,2812.3392
11.5,1,4,84.954,2009.0,1,2,2,865.54
5.19,0,5,195.911,1999.0,1,0,1,2946.165
12.15,0,1,163.5184,1987.0,0,2,1,3137.2496
15.25,0,13,86.6198,1999.0,1,0,1,1657.1762
11.8,1,4,221.6772,1987.0,0,2,1,3113.2808
15.7,1,13,253.4724,2002.0,2,1,1,1510.0344
16.75,1,3,103.5674,1997.0,2,0,1,1629.8784
